run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,55,0.04596534,0.11915369,0.01555164,0.00000676,0.11076966,0.04077672,0.00000678,0.0005,0.10860315,0,Phase2-退火(57%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,56,0.04497786,0.11413492,0.01478862,0.00000682,0.11813353,0.04273565,0.00000686,0.0005,0.10860315,0,Phase2-退火(58%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,57,0.04516012,0.11727628,0.01529165,0.00000686,0.13859427,0.04581466,0.00000687,0.0005,0.10860315,0,Phase2-退火(60%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,58,0.04499485,0.11667869,0.01513323,0.00000690,0.11440846,0.04228300,0.00000693,0.0005,0.10860315,0,Phase2-退火(62%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,59,0.04474551,0.11746431,0.01521617,0.00000694,0.13556516,0.04548396,0.00000696,0.0005,0.10860315,0,Phase2-退火(63%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,60,0.04445586,0.11752323,0.01532484,0.00000698,0.14428899,0.04746092,0.00000700,0.0005,0.10860315,0,Phase2-退火(65%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,61,0.04397432,0.11550538,0.01494433,0.00000703,0.13235728,0.04302013,0.00000705,0.0005,0.10860315,0,Phase2-退火(67%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,62,0.04390965,0.11560502,0.01490462,0.00000707,0.14902507,0.05378707,0.00000708,0.0005,0.10860315,0,Phase2-退火(68%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,63,0.04335713,0.11500037,0.01479129,0.00000710,0.11027633,0.04003104,0.00000713,0.0005,0.10860315,0,Phase2-退火(70%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,64,0.04347308,0.11608734,0.01495953,0.00000715,0.14514400,0.05016963,0.00000715,0.0005,0.10860315,0,Phase2-退火(72%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,65,0.04298492,0.11444174,0.01462968,0.00000720,0.16497722,0.05938275,0.00000721,0.0005,0.10860315,0,Phase2-退火(73%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,66,0.04243593,0.11292412,0.01449077,0.00000724,0.12206043,0.04456396,0.00000728,0.0005,0.10860315,0,Phase2-退火(75%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,67,0.04285009,0.11552833,0.01479390,0.00000729,0.12094386,0.04386983,0.00000730,0.0005,0.10860315,0,Phase2-退火(77%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,68,0.04189546,0.11228252,0.01433576,0.00000734,0.12448041,0.04378700,0.00000735,0.0005,0.10860315,0,Phase2-退火(78%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,69,0.04197667,0.11346767,0.01449986,0.00000738,0.12540076,0.04611009,0.00000738,0.0005,0.10860315,0,Phase2-退火(80%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,70,0.04169504,0.11402539,0.01458975,0.00000741,0.13850043,0.05246053,0.00000743,0.0005,0.10860315,0,Phase2-退火(82%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,71,0.04176654,0.11523386,0.01474433,0.00000744,0.12208593,0.04375261,0.00000744,0.0005,0.10860315,0,Phase2-退火(83%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,72,0.04104426,0.11233895,0.01430844,0.00000748,0.13482164,0.04546732,0.00000750,0.0005,0.10860315,0,Phase2-退火(85%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,73,0.04108927,0.11437893,0.01462915,0.00000751,0.11770955,0.04133297,0.00000753,0.0005,0.10860315,0,Phase2-退火(87%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,74,0.04068415,0.11352314,0.01458879,0.00000756,0.11630458,0.04096740,0.00000758,0.0005,0.10860315,0,Phase2-退火(88%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,75,0.04054850,0.11423363,0.01466784,0.00000761,0.11234554,0.03915037,0.00000763,0.0005,0.10860315,0,Phase2-退火(90%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,76,0.03998464,0.11123392,0.01426070,0.00000768,0.12386749,0.04521905,0.00000771,0.0005,0.10860315,0,Phase2-退火(92%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,77,0.03989971,0.11148225,0.01425720,0.00000775,0.11721155,0.03991852,0.00000778,0.0005,0.10860315,0,Phase2-退火(93%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,78,0.03935855,0.11017695,0.01400453,0.00000782,0.12473033,0.04204856,0.00000784,0.0005,0.10860315,0,Phase2-退火(95%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,79,0.03894753,0.10778830,0.01370256,0.00000791,0.12747602,0.04814773,0.00000797,0.0005,0.10860315,0,Phase2-退火(97%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,80,0.03857909,0.10723138,0.01344074,0.00000800,0.14180098,0.05036047,0.00000802,0.0005,0.10860315,0,Phase2-退火(98%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,81,0.05257479,0.20025224,0.02891736,0.00000769,0.04798504,0.02832807,0.00000753,0.0005,0.04798504,1,Phase3-微调,0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,82,0.04920376,0.20631273,0.03010733,0.00000747,0.04850251,0.03006136,0.00000743,0.0005,0.04798504,0,Phase3-微调,0.025000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,83,0.04827892,0.20229914,0.02947903,0.00000742,0.05029781,0.03224851,0.00000743,0.0005,0.04798504,0,Phase3-微调,0.050000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,84,0.04848684,0.21021110,0.03056926,0.00000741,0.05208060,0.03184546,0.00000739,0.0005,0.04798504,0,Phase3-微调,0.075000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,85,0.04789350,0.20525124,0.03009988,0.00000741,0.04867483,0.02997374,0.00000746,0.0005,0.04798504,0,Phase3-微调,0.100000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,86,0.04715450,0.19844056,0.02935556,0.00000764,0.04567532,0.02651763,0.00000772,0.0005,0.04567532,1,Phase3-微调,0.125000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,87,0.04713748,0.19735711,0.02932034,0.00000775,0.04539346,0.02719710,0.00000775,0.0005,0.04539346,1,Phase3-微调,0.150000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,88,0.04688313,0.19503015,0.02937254,0.00000778,0.04575414,0.02823334,0.00000778,0.0005,0.04539346,0,Phase3-微调,0.175000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,89,0.04784607,0.20714415,0.03136844,0.00000783,0.04625227,0.02718375,0.00000788,0.0005,0.04539346,0,Phase3-微调,0.200000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,90,0.04653046,0.19597361,0.02924629,0.00000795,0.04992429,0.03064006,0.00000799,0.0005,0.04539346,0,Phase3-微调,0.225000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,91,0.04621184,0.19149541,0.02915984,0.00000806,0.04732747,0.02969426,0.00000808,0.0005,0.04539346,0,Phase3-微调,0.250000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,92,0.04624867,0.19075686,0.02903087,0.00000812,0.04384436,0.02529806,0.00000808,0.0005,0.04384436,1,Phase3-微调,0.275000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,93,0.04569673,0.18554200,0.02812032,0.00000811,0.04416426,0.02533052,0.00000811,0.0005,0.04384436,0,Phase3-微调,0.300000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,94,0.04543542,0.18384505,0.02792011,0.00000806,0.04694089,0.03019279,0.00000803,0.0005,0.04384436,0,Phase3-微调,0.325000,5e-05
