run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,56,0.04481951,0.10804515,0.01412688,0.00000000,0.09172593,0.03496815,0.00000000,0,0.08590791,0,Phase2-退火(58%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,57,0.04508068,0.11150949,0.01469352,0.00000000,0.11030458,0.03885380,0.00000000,0,0.08590791,0,Phase2-退火(60%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,58,0.04488985,0.11083507,0.01451100,0.00000000,0.09324166,0.03624489,0.00000000,0,0.08590791,0,Phase2-退火(62%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,59,0.04468491,0.11160209,0.01460916,0.00000000,0.10534996,0.03855368,0.00000000,0,0.08590791,0,Phase2-退火(63%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,60,0.04439485,0.11288768,0.01484519,0.00000000,0.10702723,0.04065561,0.00000000,0,0.08590791,0,Phase2-退火(65%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,61,0.04395327,0.11101727,0.01447301,0.00000000,0.10113453,0.03624260,0.00000000,0,0.08590791,0,Phase2-退火(67%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,62,0.04380129,0.11110535,0.01445735,0.00000000,0.11285860,0.04470146,0.00000000,0,0.08590791,0,Phase2-退火(68%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,63,0.04328282,0.11073880,0.01432057,0.00000000,0.09272944,0.03441237,0.00000000,0,0.08590791,0,Phase2-退火(70%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,64,0.04348953,0.11178537,0.01446969,0.00000000,0.11503560,0.04066185,0.00000000,0,0.08590791,0,Phase2-退火(72%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,65,0.04292223,0.11058540,0.01418017,0.00000000,0.13271944,0.04897853,0.00000000,0,0.08590791,0,Phase2-退火(73%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,66,0.04243477,0.10980671,0.01402381,0.00000000,0.10193606,0.03834209,0.00000000,0,0.08590791,0,Phase2-退火(75%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,67,0.04281383,0.11165993,0.01430021,0.00000000,0.10385527,0.03768352,0.00000000,0,0.08590791,0,Phase2-退火(77%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,68,0.04186238,0.10927199,0.01387978,0.00000000,0.10144738,0.03862008,0.00000000,0,0.08590791,0,Phase2-退火(78%),0.000000,5e-05
